Sl,Station_Names,Year,Month,Max_Temp,Min_Temp,Rainfall,Relative_Humidity,Wind_Speed,Cloud_Coverage,Bright_Sunshine,Station_Number,X_COR,Y_COR,LATITUDE,LONGITUDE,ALT,Period,Flood?,date
7523,Feni,1976,12,30.1,13.8,0.0,75.0,0.2,0.9,7.203448276,41943,640285.9,544954.5,23.01,91.37,8,1976.12,0,1976-12-01
7524,Feni,1977,1,28.6,13.0,18.0,76.0,0.3,0.7,6.85862069,41943,640285.9,544954.5,23.01,91.37,8,1977.01,0,1977-01-01
7525,Feni,1977,2,31.7,15.7,98.0,73.0,0.3,1.8,7.593103448,41943,640285.9,544954.5,23.01,91.37,8,1977.02,0,1977-02-01
7526,Feni,1977,3,35.4,22.4,0.0,75.0,0.6,2.3,7.617241379,41943,640285.9,544954.5,23.01,91.37,8,1977.03,0,1977-03-01
7527,Feni,1977,4,33.8,22.1,435.0,85.0,1.3,5.1,7.451724138,41943,640285.9,544954.5,23.01,91.37,8,1977.04,1,1977-04-01
7528,Feni,1977,5,34.9,23.7,520.0,83.0,1.0,4.9,6.375862069,41943,640285.9,544954.5,23.01,91.37,8,1977.05,1,1977-05-01
7529,Feni,1977,6,35.1,25.0,572.0,87.0,1.0,6.1,4.289655172,41943,640285.9,544954.5,23.01,91.37,8,1977.06,1,1977-06-01
7530,Feni,1977,7,34.6,25.4,773.0,89.0,0.9,6.5,4.106896552,41943,640285.9,544954.5,23.01,91.37,8,1977.07,1,1977-07-01
7531,Feni,1977,8,34.7,25.6,425.0,87.0,0.8,6.2,4.782758621,41943,640285.9,544954.5,23.01,91.37,8,1977.08,1,1977-08-01
7532,Feni,1977,9,35.1,25.6,237.0,84.0,0.3,4.7,5.2,41943,640285.9,544954.5,23.01,91.37,8,1977.09,0,1977-09-01
7533,Feni,1977,10,33.7,23.1,61.0,82.0,0.1,2.8,6.796551724,41943,640285.9,544954.5,23.01,91.37,8,1977.10,0,1977-10-01
7534,Feni,1977,11,32.1,20.4,33.0,82.0,0.1,2.2,7.710344828,41943,640285.9,544954.5,23.01,91.37,8,1977.11,0,1977-11-01
7535,Feni,1977,12,31.3,14.8,0.0,73.0,0.2,0.9,7.203448276,41943,640285.9,544954.5,23.01,91.37,8,1977.12,0,1977-12-01
7536,Feni,1978,1,30.5,11.8,0.0,66.0,0.3,0.6,6.85862069,41943,640285.9,544954.5,23.01,91.37,8,1978.01,0,1978-01-01
7537,Feni,1978,2,32.4,15.1,8.0,59.0,0.3,1.1,7.593103448,41943,640285.9,544954.5,23.01,91.37,8,1978.02,0,1978-02-01
7538,Feni,1978,3,35.8,19.1,20.0,63.0,0.3,1.8,7.617241379,41943,640285.9,544954.5,23.01,91.37,8,1978.03,0,1978-03-01
7539,Feni,1978,4,37.5,22.2,115.0,74.0,0.4,2.8,7.451724138,41943,640285.9,544954.5,23.01,91.37,8,1978.04,0,1978-04-01
7540,Feni,1978,5,36.5,23.7,556.0,84.0,0.8,5.0,6.375862069,41943,640285.9,544954.5,23.01,91.37,8,1978.05,1,1978-05-01
7541,Feni,1978,6,34.6,25.1,429.0,84.0,0.7,5.6,4.289655172,41943,640285.9,544954.5,23.01,91.37,8,1978.06,1,1978-06-01
7542,Feni,1978,7,34.6,25.3,458.0,86.0,0.7,5.6,4.106896552,41943,640285.9,544954.5,23.01,91.37,8,1978.07,1,1978-07-01
7543,Feni,1978,8,35.3,25.7,439.0,83.0,1.0,5.5,4.782758621,41943,640285.9,544954.5,23.01,91.37,8,1978.08,1,1978-08-01
7544,Feni,1978,9,34.3,25.2,416.0,87.0,0.3,5.6,5.2,41943,640285.9,544954.5,23.01,91.37,8,1978.09,1,1978-09-01
7545,Feni,1978,10,35.5,24.7,99.0,84.0,0.2,3.4,6.796551724,41943,640285.9,544954.5,23.01,91.37,8,1978.10,0,1978-10-01
7546,Feni,1978,11,33.5,20.4,0.0,75.0,0.1,1.4,7.710344828,41943,640285.9,544954.5,23.01,91.37,8,1978.11,0,1978-11-01
7547,Feni,1978,12,31.4,13.9,0.0,69.0,0.1,0.7,7.203448276,41943,640285.9,544954.5,23.01,91.37,8,1978.12,0,1978-12-01
7548,Feni,1979,1,29.7,13.5,0.0,73.0,0.1,0.7,6.85862069,41943,640285.9,544954.5,23.01,91.37,8,1979.01,0,1979-01-01
7549,Feni,1979,2,33.5,14.4,7.0,70.0,0.4,1.1,7.593103448,41943,640285.9,544954.5,23.01,91.37,8,1979.02,0,1979-02-01
7550,Feni,1979,3,35.3,20.3,64.0,72.0,0.4,2.1,7.617241379,41943,640285.9,544954.5,23.01,91.37,8,1979.03,0,1979-03-01
7551,Feni,1979,4,37.4,24.5,17.0,77.0,0.5,2.2,7.451724138,41943,640285.9,544954.5,23.01,91.37,8,1979.04,0,1979-04-01
7552,Feni,1979,5,36.8,26.1,153.0,81.0,0.3,2.9,6.375862069,41943,640285.9,544954.5,23.01,91.37,8,1979.05,0,1979-05-01
7553,Feni,1979,6,37.2,26.1,653.0,85.0,0.8,5.3,4.289655172,41943,640285.9,544954.5,23.01,91.37,8,1979.06,1,1979-06-01
7554,Feni,1979,7,31.1,25.1,734.0,87.0,1.8,6.6,4.106896552,41943,640285.9,544954.5,23.01,91.37,8,1979.07,1,1979-07-01
7555,Feni,1979,8,31.8,25.3,510.0,86.0,1.6,6.3,4.782758621,41943,640285.9,544954.5,23.01,91.37,8,1979.08,1,1979-08-01
7556,Feni,1979,9,32.3,25.1,316.0,85.0,1.1,5.6,5.2,41943,640285.9,544954.5,23.01,91.37,8,1979.09,0,1979-09-01
7557,Feni,1979,10,32.3,23.6,174.0,83.0,0.5,3.4,6.796551724,41943,640285.9,544954.5,23.01,91.37,8,1979.10,0,1979-10-01
7558,Feni,1979,11,33.5,20.3,55.0,78.0,0.1,2.1,7.710344828,41943,640285.9,544954.5,23.01,91.37,8,1979.11,0,1979-11-01
7559,Feni,1979,12,29.8,15.9,16.0,75.0,0.1,1.0,7.203448276,41943,640285.9,544954.5,23.01,91.37,8,1979.12,0,1979-12-01
7560,Feni,1980,1,29.1,13.6,12.0,70.0,0.3,0.4,6.85862069,41943,640285.9,544954.5,23.01,91.37,8,1980.01,0,1980-01-01
7561,Feni,1980,2,32.1,16.1,41.0,71.0,0.4,1.3,7.593103448,41943,640285.9,544954.5,23.01,91.37,8,1980.02,0,1980-02-01
7562,Feni,1980,3,35.5,21.6,66.0,73.0,0.5,2.7,7.617241379,41943,640285.9,544954.5,23.01,91.37,8,1980.03,0,1980-03-01
7563,Feni,1980,4,37.1,25.4,74.0,74.0,1.3,3.2,7.451724138,41943,640285.9,544954.5,23.01,91.37,8,1980.04,0,1980-04-01
7564,Feni,1980,5,35.6,23.4,515.0,80.0,0.7,4.2,6.375862069,41943,640285.9,544954.5,23.01,91.37,8,1980.05,1,1980-05-01
7565,Feni,1980,6,34.3,26.0,115.0,82.0,0.8,5.3,4.289655172,41943,640285.9,544954.5,23.01,91.37,8,1980.06,0,1980-06-01
7566,Feni,1980,7,33.5,25.7,137.0,86.0,0.9,6.0,4.106896552,41943,640285.9,544954.5,23.01,91.37,8,1980.07,0,1980-07-01
7567,Feni,1980,8,34.2,25.3,215.0,88.0,0.7,5.6,4.782758621,41943,640285.9,544954.5,23.01,91.37,8,1980.08,0,1980-08-01
7568,Feni,1980,9,34.0,26.0,32.0,85.0,0.2,5.0,5.2,41943,640285.9,544954.5,23.01,91.37,8,1980.09,0,1980-09-01
7569,Feni,1980,10,34.1,24.1,307.0,83.0,0.1,2.8,6.796551724,41943,640285.9,544954.5,23.01,91.37,8,1980.10,0,1980-10-01
7570,Feni,1980,11,33.3,19.3,0.0,69.0,0.1,0.7,7.710344828,41943,640285.9,544954.5,23.01,91.37,8,1980.11,0,1980-11-01
7571,Feni,1980,12,29.7,15.2,0.0,68.0,0.0,1.3,7.203448276,41943,640285.9,544954.5,23.01,91.37,8,1980.12,0,1980-12-01
7572,Feni,1981,1,29.1,14.0,0.0,71.0,0.3,1.6,6.85862069,41943,640285.9,544954.5,23.01,91.37,8,1981.01,0,1981-01-01
7573,Feni,1981,2,34.1,16.7,37.0,67.0,0.2,1.5,7.593103448,41943,640285.9,544954.5,23.01,91.37,8,1981.02,0,1981-02-01
7574,Feni,1981,3,33.5,20.1,72.0,71.0,0.3,3.7,7.617241379,41943,640285.9,544954.5,23.01,91.37,8,1981.03,0,1981-03-01
7575,Feni,1981,4,35.4,22.3,432.0,81.0,0.5,4.0,7.451724138,41943,640285.9,544954.5,23.01,91.37,8,1981.04,1,1981-04-01
7576,Feni,1981,5,34.2,24.6,580.0,81.0,0.5,4.7,6.375862069,41943,640285.9,544954.5,23.01,91.37,8,1981.05,1,1981-05-01
7577,Feni,1981,6,34.6,25.2,463.0,85.0,2.1,5.4,4.289655172,41943,640285.9,544954.5,23.01,91.37,8,1981.06,1,1981-06-01
7578,Feni,1981,7,33.1,24.6,1091.0,90.0,2.5,6.4,4.106896552,41943,640285.9,544954.5,23.01,91.37,8,1981.07,1,1981-07-01
7579,Feni,1981,8,33.2,25.3,371.0,86.0,2.5,5.6,4.782758621,41943,640285.9,544954.5,23.01,91.37,8,1981.08,1,1981-08-01
7580,Feni,1981,9,35.1,25.2,254.0,86.0,1.4,4.8,5.2,41943,640285.9,544954.5,23.01,91.37,8,1981.09,0,1981-09-01
7581,Feni,1981,10,33.1,23.0,10.0,80.0,0.9,1.8,6.796551724,41943,640285.9,544954.5,23.01,91.37,8,1981.10,0,1981-10-01
7582,Feni,1981,11,32.9,17.9,0.0,73.0,0.8,1.5,7.710344828,41943,640285.9,544954.5,23.01,91.37,8,1981.11,0,1981-11-01
7583,Feni,1981,12,30.3,13.5,13.0,75.0,1.0,1.6,7.203448276,41943,640285.9,544954.5,23.01,91.37,8,1981.12,0,1981-12-01
7584,Feni,1982,1,31.7,12.2,0.0,69.0,0.7,0.1,6.85862069,41943,640285.9,544954.5,23.01,91.37,8,1982.01,0,1982-01-01
7585,Feni,1982,2,31.3,14.9,16.0,69.0,0.8,2.5,7.593103448,41943,640285.9,544954.5,23.01,91.37,8,1982.02,0,1982-02-01
7586,Feni,1982,3,36.5,18.6,4.0,63.0,1.3,2.3,7.617241379,41943,640285.9,544954.5,23.01,91.37,8,1982.03,0,1982-03-01
7587,Feni,1982,4,34.2,22.9,413.0,80.0,2.4,5.3,7.451724138,41943,640285.9,544954.5,23.01,91.37,8,1982.04,1,1982-04-01
7588,Feni,1982,5,36.7,24.9,158.0,78.0,1.2,3.6,6.375862069,41943,640285.9,544954.5,23.01,91.37,8,1982.05,0,1982-05-01
7589,Feni,1982,6,35.1,25.2,763.0,87.0,2.1,6.9,4.289655172,41943,640285.9,544954.5,23.01,91.37,8,1982.06,1,1982-06-01
7590,Feni,1982,7,33.8,25.7,687.0,88.0,2.3,6.8,4.106896552,41943,640285.9,544954.5,23.01,91.37,8,1982.07,1,1982-07-01
7591,Feni,1982,8,33.6,25.4,894.0,88.0,2.6,6.8,4.782758621,41943,640285.9,544954.5,23.01,91.37,8,1982.08,1,1982-08-01
7592,Feni,1982,9,34.2,25.3,406.0,87.0,1.3,5.8,5.2,41943,640285.9,544954.5,23.01,91.37,8,1982.09,1,1982-09-01
7593,Feni,1982,10,34.3,23.2,9.0,83.0,0.5,2.6,6.796551724,41943,640285.9,544954.5,23.01,91.37,8,1982.10,0,1982-10-01
7594,Feni,1982,11,33.2,17.9,37.0,79.0,0.4,1.7,7.710344828,41943,640285.9,544954.5,23.01,91.37,8,1982.11,0,1982-11-01
7595,Feni,1982,12,28.4,13.2,0.0,74.0,0.4,0.6,7.203448276,41943,640285.9,544954.5,23.01,91.37,8,1982.12,0,1982-12-01
7596,Feni,1983,1,28.3,12.6,15.0,73.0,0.6,1.7,6.85862069,41943,640285.9,544954.5,23.01,91.37,8,1983.01,0,1983-01-01
7597,Feni,1983,2,31.0,15.5,53.0,73.0,1.2,3.0,7.593103448,41943,640285.9,544954.5,23.01,91.37,8,1983.02,0,1983-02-01
7598,Feni,1983,3,32.6,20.5,10.0,79.0,1.8,4.2,7.617241379,41943,640285.9,544954.5,23.01,91.37,8,1983.03,0,1983-03-01
7599,Feni,1983,4,33.6,22.4,99.0,79.0,2.5,4.7,7.451724138,41943,640285.9,544954.5,23.01,91.37,8,1983.04,0,1983-04-01
7600,Feni,1983,5,35.4,23.8,590.0,84.0,1.9,5.0,6.375862069,41943,640285.9,544954.5,23.01,91.37,8,1983.05,1,1983-05-01
7601,Feni,1983,6,35.1,25.5,349.0,87.0,1.7,6.6,4.289655172,41943,640285.9,544954.5,23.01,91.37,8,1983.06,0,1983-06-01
7602,Feni,1983,7,33.1,25.0,766.0,88.0,1.8,6.6,4.106896552,41943,640285.9,544954.5,23.01,91.37,8,1983.07,1,1983-07-01
7603,Feni,1983,8,34.0,25.5,110.0,88.0,2.1,6.7,4.782758621,41943,640285.9,544954.5,23.01,91.37,8,1983.08,0,1983-08-01
7604,Feni,1983,9,34.3,25.5,181.0,88.0,1.6,6.1,5.2,41943,640285.9,544954.5,23.01,91.37,8,1983.09,0,1983-09-01
7605,Feni,1983,10,34.1,23.4,301.0,87.0,0.8,4.2,6.796551724,41943,640285.9,544954.5,23.01,91.37,8,1983.10,0,1983-10-01
7606,Feni,1983,11,33.1,20.0,12.0,80.0,0.6,2.8,7.710344828,41943,640285.9,544954.5,23.01,91.37,8,1983.11,0,1983-11-01
7607,Feni,1983,12,28.4,13.5,20.0,78.0,0.3,1.2,7.203448276,41943,640285.9,544954.5,23.01,91.37,8,1983.12,0,1983-12-01
7608,Feni,1984,1,28.9,12.7,19.0,74.0,0.3,1.7,6.85862069,41943,640285.9,544954.5,23.01,91.37,8,1984.01,0,1984-01-01
7609,Feni,1984,2,32.6,13.8,0.0,67.0,0.7,1.5,7.593103448,41943,640285.9,544954.5,23.01,91.37,8,1984.02,0,1984-02-01
7610,Feni,1984,3,35.2,20.0,3.0,71.0,1.0,1.8,7.617241379,41943,640285.9,544954.5,23.01,91.37,8,1984.03,0,1984-03-01
7611,Feni,1984,4,36.7,23.7,48.0,74.0,1.8,4.6,7.451724138,41943,640285.9,544954.5,23.01,91.37,8,1984.04,0,1984-04-01
7612,Feni,1984,5,33.3,24.1,563.0,86.0,2.3,6.3,6.375862069,41943,640285.9,544954.5,23.01,91.37,8,1984.05,1,1984-05-01
7613,Feni,1984,6,35.1,25.4,436.0,87.0,2.1,6.8,4.289655172,41943,640285.9,544954.5,23.01,91.37,8,1984.06,1,1984-06-01
7614,Feni,1984,7,33.8,24.6,1292.0,92.0,1.7,7.0,4.106896552,41943,640285.9,544954.5,23.01,91.37,8,1984.07,1,1984-07-01
7615,Feni,1984,8,34.5,25.0,381.0,89.0,1.6,6.5,4.782758621,41943,640285.9,544954.5,23.01,91.37,8,1984.08,1,1984-08-01
7616,Feni,1984,9,33.4,24.5,400.0,88.0,0.9,4.8,5.2,41943,640285.9,544954.5,23.01,91.37,8,1984.09,1,1984-09-01
7617,Feni,1984,10,33.1,23.8,155.0,86.0,0.6,4.2,6.796551724,41943,640285.9,544954.5,23.01,91.37,8,1984.10,0,1984-10-01
7618,Feni,1984,11,32.7,17.2,0.0,75.0,0.3,0.7,7.710344828,41943,640285.9,544954.5,23.01,91.37,8,1984.11,0,1984-11-01
7619,Feni,1984,12,31.4,13.7,18.0,77.0,0.6,1.3,7.203448276,41943,640285.9,544954.5,23.01,91.37,8,1984.12,0,1984-12-01
7620,Feni,1985,1,30.7,12.8,3.0,72.0,0.6,1.5,7.1,41943,640285.9,544954.5,23.01,91.37,8,1985.01,0,1985-01-01
7621,Feni,1985,2,31.4,15.1,5.0,70.0,1.1,2.1,7.6,41943,640285.9,544954.5,23.01,91.37,8,1985.02,0,1985-02-01
7622,Feni,1985,3,33.1,22.4,105.0,79.0,2.0,4.7,5.8,41943,640285.9,544954.5,23.01,91.37,8,1985.03,0,1985-03-01
7623,Feni,1985,4,35.1,24.5,133.0,80.0,2.0,5.1,6.5,41943,640285.9,544954.5,23.01,91.37,8,1985.04,0,1985-04-01
7624,Feni,1985,5,35.8,24.1,340.0,82.0,1.6,5.3,6.5,41943,640285.9,544954.5,23.01,91.37,8,1985.05,0,1985-05-01
7625,Feni,1985,6,33.9,24.5,713.0,88.0,2.0,6.9,2.9,41943,640285.9,544954.5,23.01,91.37,8,1985.06,1,1985-06-01
7626,Feni,1985,7,32.5,24.8,635.0,89.0,2.4,7.0,3.6,41943,640285.9,544954.5,23.01,91.37,8,1985.07,1,1985-07-01
7627,Feni,1985,8,33.6,25.4,858.0,87.0,1.7,6.7,6.1,41943,640285.9,544954.5,23.01,91.37,8,1985.08,1,1985-08-01
7628,Feni,1985,9,34.1,25.0,261.0,86.0,1.3,6.3,6.6,41943,640285.9,544954.5,23.01,91.37,8,1985.09,0,1985-09-01
7629,Feni,1985,10,34.4,22.9,23.0,81.0,0.7,2.6,8.8,41943,640285.9,544954.5,23.01,91.37,8,1985.10,0,1985-10-01
7630,Feni,1985,11,33.3,16.9,5.0,78.0,0.4,1.8,8.2,41943,640285.9,544954.5,23.01,91.37,8,1985.11,0,1985-11-01
7631,Feni,1985,12,30.3,14.1,1.0,75.0,0.4,0.9,7.9,41943,640285.9,544954.5,23.01,91.37,8,1985.12,0,1985-12-01
7632,Feni,1986,1,29.6,12.8,11.0,73.0,0.6,1.6,7.2,41943,640285.9,544954.5,23.01,91.37,8,1986.01,0,1986-01-01
7633,Feni,1986,2,31.4,15.5,18.0,66.0,0.6,1.7,8.3,41943,640285.9,544954.5,23.01,91.37,8,1986.02,0,1986-02-01
7634,Feni,1986,3,36.8,20.3,0.0,67.0,1.1,1.4,7.7,41943,640285.9,544954.5,23.01,91.37,8,1986.03,0,1986-03-01
7635,Feni,1986,4,35.5,22.9,108.0,76.0,1.8,5.2,7.1,41943,640285.9,544954.5,23.01,91.37,8,1986.04,0,1986-04-01
7636,Feni,1986,5,35.5,24.0,159.0,78.0,1.1,3.8,8.2,41943,640285.9,544954.5,23.01,91.37,8,1986.05,0,1986-05-01
7637,Feni,1986,6,34.7,25.7,337.0,84.0,1.6,5.7,4.0,41943,640285.9,544954.5,23.01,91.37,8,1986.06,0,1986-06-01
7638,Feni,1986,7,32.1,25.2,701.0,87.0,1.8,6.3,4.2,41943,640285.9,544954.5,23.01,91.37,8,1986.07,1,1986-07-01
7639,Feni,1986,8,35.5,25.5,469.0,85.0,1.2,6.4,4.6,41943,640285.9,544954.5,23.01,91.37,8,1986.08,1,1986-08-01
7640,Feni,1986,9,36.1,24.6,460.0,87.0,1.1,6.4,4.6,41943,640285.9,544954.5,23.01,91.37,8,1986.09,1,1986-09-01
7641,Feni,1986,10,33.3,22.7,126.0,85.0,0.5,3.6,7.3,41943,640285.9,544954.5,23.01,91.37,8,1986.10,0,1986-10-01
7642,Feni,1986,11,32.7,19.9,104.0,80.0,0.4,2.8,7.1,41943,640285.9,544954.5,23.01,91.37,8,1986.11,0,1986-11-01
7643,Feni,1986,12,29.0,14.8,0.0,79.0,0.3,1.1,6.6,41943,640285.9,544954.5,23.01,91.37,8,1986.12,0,1986-12-01
7644,Feni,1987,1,28.7,13.2,3.0,75.0,0.5,0.7,7.5,41943,640285.9,544954.5,23.01,91.37,8,1987.01,0,1987-01-01
7645,Feni,1987,2,32.0,16.1,1.0,71.0,0.6,1.4,7.6,41943,640285.9,544954.5,23.01,91.37,8,1987.02,0,1987-02-01
7646,Feni,1987,3,34.4,20.1,62.0,76.0,1.2,2.8,7.8,41943,640285.9,544954.5,23.01,91.37,8,1987.03,0,1987-03-01
7647,Feni,1987,4,35.1,23.0,395.0,82.0,1.9,4.5,7.4,41943,640285.9,544954.5,23.01,91.37,8,1987.04,1,1987-04-01
7648,Feni,1987,5,36.0,24.8,165.0,79.0,1.5,4.2,6.4,41943,640285.9,544954.5,23.01,91.37,8,1987.05,0,1987-05-01
7649,Feni,1987,6,34.1,25.9,367.0,84.0,2.0,5.9,4.3,41943,640285.9,544954.5,23.01,91.37,8,1987.06,0,1987-06-01
7650,Feni,1987,7,32.5,24.7,937.0,90.0,2.1,6.8,3.9,41943,640285.9,544954.5,23.01,91.37,8,1987.07,1,1987-07-01
7651,Feni,1987,8,34.0,25.0,820.0,88.0,1.9,6.6,4.7,41943,640285.9,544954.5,23.01,91.37,8,1987.08,1,1987-08-01
7652,Feni,1987,9,33.6,25.1,550.0,87.0,1.8,5.9,5.4,41943,640285.9,544954.5,23.01,91.37,8,1987.09,1,1987-09-01
7653,Feni,1987,10,34.1,23.7,44.0,83.0,0.4,2.2,7.0,41943,640285.9,544954.5,23.01,91.37,8,1987.10,0,1987-10-01
7654,Feni,1987,11,33.1,20.0,41.0,79.0,0.7,3.1,7.7,41943,640285.9,544954.5,23.01,91.37,8,1987.11,0,1987-11-01
7655,Feni,1987,12,29.5,14.9,14.0,77.0,0.4,1.3,7.8,41943,640285.9,544954.5,23.01,91.37,8,1987.12,0,1987-12-01
7656,Feni,1988,1,28.6,13.1,0.0,75.0,0.4,0.8,8.0,41943,640285.9,544954.5,23.01,91.37,8,1988.01,0,1988-01-01
7657,Feni,1988,2,31.1,16.2,32.0,73.0,0.6,1.6,8.0,41943,640285.9,544954.5,23.01,91.37,8,1988.02,0,1988-02-01
7658,Feni,1988,3,34.1,21.2,4.0,76.0,0.7,2.9,7.4,41943,640285.9,544954.5,23.01,91.37,8,1988.03,0,1988-03-01
7659,Feni,1988,4,35.4,24.1,140.0,80.0,1.1,3.4,7.0,41943,640285.9,544954.5,23.01,91.37,8,1988.04,0,1988-04-01
7660,Feni,1988,5,34.1,24.7,378.0,83.0,1.9,5.6,5.5,41943,640285.9,544954.5,23.01,91.37,8,1988.05,0,1988-05-01
7661,Feni,1988,6,35.6,25.4,204.0,86.0,1.6,6.2,4.3,41943,640285.9,544954.5,23.01,91.37,8,1988.06,1,1988-06-01
7662,Feni,1988,7,36.1,25.3,822.0,88.0,1.5,6.9,3.6,41943,640285.9,544954.5,23.01,91.37,8,1988.07,1,1988-07-01
7663,Feni,1988,8,32.6,25.1,724.0,90.0,1.5,7.0,3.0,41943,640285.9,544954.5,23.01,91.37,8,1988.08,1,1988-08-01
7664,Feni,1988,9,36.0,25.2,377.0,88.0,0.7,6.0,4.5,41943,640285.9,544954.5,23.01,91.37,8,1988.09,0,1988-09-01
7665,Feni,1988,10,38.1,23.4,225.0,85.0,0.6,3.5,7.3,41943,640285.9,544954.5,23.01,91.37,8,1988.10,0,1988-10-01
7666,Feni,1988,11,32.6,19.9,87.0,78.0,0.6,2.6,7.4,41943,640285.9,544954.5,23.01,91.37,8,1988.11,0,1988-11-01
7667,Feni,1988,12,31.5,16.2,0.0,78.0,0.3,0.7,7.8,41943,640285.9,544954.5,23.01,91.37,8,1988.12,0,1988-12-01
7668,Feni,1989,1,28.5,11.0,0.0,71.0,0.4,0.4,7.5,41943,640285.9,544954.5,23.01,91.37,8,1989.01,0,1989-01-01
7669,Feni,1989,2,31.1,16.8,23.0,73.0,1.1,2.0,7.6,41943,640285.9,544954.5,23.01,91.37,8,1989.02,0,1989-02-01
7670,Feni,1989,3,36.1,19.1,15.0,69.0,0.8,2.2,7.8,41943,640285.9,544954.5,23.01,91.37,8,1989.03,0,1989-03-01
7671,Feni,1989,4,33.6,24.6,126.0,78.0,2.7,4.2,7.4,41943,640285.9,544954.5,23.01,91.37,8,1989.04,0,1989-04-01
7672,Feni,1989,5,36.1,25.8,225.0,79.0,1.6,4.7,6.4,41943,640285.9,544954.5,23.01,91.37,8,1989.05,0,1989-05-01
7673,Feni,1989,6,35.5,25.5,597.0,83.0,1.7,5.9,4.3,41943,640285.9,544954.5,23.01,91.37,8,1989.06,1,1989-06-01
7674,Feni,1989,7,35.1,25.6,1048.0,85.0,1.8,6.4,3.9,41943,640285.9,544954.5,23.01,91.37,8,1989.07,1,1989-07-01
7675,Feni,1989,8,33.3,25.6,115.0,82.0,1.8,5.9,4.7,41943,640285.9,544954.5,23.01,91.37,8,1989.08,0,1989-08-01
7676,Feni,1989,9,34.1,25.1,336.0,86.0,1.2,6.1,5.4,41943,640285.9,544954.5,23.01,91.37,8,1989.09,0,1989-09-01
7677,Feni,1989,10,34.1,23.8,633.0,87.0,0.6,5.2,7.0,41943,640285.9,544954.5,23.01,91.37,8,1989.10,1,1989-10-01
7678,Feni,1989,11,31.6,17.2,2.0,77.0,0.2,1.0,7.7,41943,640285.9,544954.5,23.01,91.37,8,1989.11,0,1989-11-01
7679,Feni,1989,12,30.6,12.6,0.0,75.0,0.4,0.7,7.8,41943,640285.9,544954.5,23.01,91.37,8,1989.12,0,1989-12-01
7680,Feni,1990,1,30.6,13.1,0.0,79.0,0.5,0.8,7.5,41943,640285.9,544954.5,23.01,91.37,8,1990.01,0,1990-01-01
7681,Feni,1990,2,31.4,17.2,31.0,78.0,0.6,3.2,7.6,41943,640285.9,544954.5,23.01,91.37,8,1990.02,0,1990-02-01
7682,Feni,1990,3,35.0,18.7,287.0,79.0,0.8,4.2,7.8,41943,640285.9,544954.5,23.01,91.37,8,1990.03,0,1990-03-01
7683,Feni,1990,4,33.3,21.7,213.0,81.0,2.2,4.6,7.4,41943,640285.9,544954.5,23.01,91.37,8,1990.04,0,1990-04-01
7684,Feni,1990,5,35.6,24.8,485.0,80.0,0.8,4.9,6.4,41943,640285.9,544954.5,23.01,91.37,8,1990.05,1,1990-05-01
7685,Feni,1990,6,34.1,25.6,545.0,84.0,1.7,6.4,4.3,41943,640285.9,544954.5,23.01,91.37,8,1990.06,1,1990-06-01
7686,Feni,1990,7,33.1,25.2,972.0,87.0,1.8,7.0,3.9,41943,640285.9,544954.5,23.01,91.37,8,1990.07,1,1990-07-01
7687,Feni,1990,8,35.6,25.6,543.0,84.0,1.1,5.8,4.7,41943,640285.9,544954.5,23.01,91.37,8,1990.08,1,1990-08-01
7688,Feni,1990,9,33.3,25.1,271.0,85.0,1.2,5.8,5.4,41943,640285.9,544954.5,23.01,91.37,8,1990.09,0,1990-09-01
7689,Feni,1990,10,34.1,22.5,393.0,83.0,0.8,4.2,7.0,41943,640285.9,544954.5,23.01,91.37,8,1990.10,1,1990-10-01
7690,Feni,1990,11,33.1,20.5,178.0,81.0,0.5,3.0,7.7,41943,640285.9,544954.5,23.01,91.37,8,1990.11,0,1990-11-01
7691,Feni,1990,12,29.8,14.7,62.0,78.0,0.4,1.2,7.8,41943,640285.9,544954.5,23.01,91.37,8,1990.12,0,1990-12-01
7692,Feni,1991,1,28.8,12.5,4.0,76.0,0.4,1.6,7.5,41943,640285.9,544954.5,23.01,91.37,8,1991.01,0,1991-01-01
7693,Feni,1991,2,32.6,17.2,77.0,77.0,0.7,1.1,7.6,41943,640285.9,544954.5,23.01,91.37,8,1991.02,0,1991-02-01
7694,Feni,1991,3,35.9,21.1,59.0,73.0,0.7,2.0,7.8,41943,640285.9,544954.5,23.01,91.37,8,1991.03,0,1991-03-01
7695,Feni,1991,4,35.8,23.4,213.0,77.0,1.9,4.0,7.4,41943,640285.9,544954.5,23.01,91.37,8,1991.04,0,1991-04-01
7696,Feni,1991,5,32.8,22.5,651.0,84.0,2.6,6.3,6.4,41943,640285.9,544954.5,23.01,91.37,8,1991.05,1,1991-05-01
7697,Feni,1991,6,33.7,24.1,770.0,87.0,1.8,6.8,4.3,41943,640285.9,544954.5,23.01,91.37,8,1991.06,1,1991-06-01
7698,Feni,1991,7,35.1,24.3,753.0,86.0,2.1,6.8,3.9,41943,640285.9,544954.5,23.01,91.37,8,1991.07,1,1991-07-01
7699,Feni,1991,8,36.4,24.1,494.0,85.0,2.1,6.5,4.7,41943,640285.9,544954.5,23.01,91.37,8,1991.08,1,1991-08-01
